transaction_id,transaction_date,description,category,transaction_type,amount,payment_method,expected_category
1408,2025-04-25,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,21767984.0,Transfer Bank,Peralatan & Aset
1409,2026-04-05,Pembelian bahan baku,Pembelian Stok,Pengeluaran,1694854.0,E-Wallet,Pembelian Stok
1410,2025-01-08,CRM subscription,Software & Langganan,Pengeluaran,1765744.0,Transfer Bank,Software & Langganan
1411,2025-08-27,Setoran modal pemilik,Modal & Investasi,Pemasukan,46549380.0,Transfer Bank,Modal & Investasi
1412,2026-02-10,Investasi investor,Modal & Investasi,Pemasukan,35500806.0,Transfer Bank,Modal & Investasi
1413,2025-06-09,Pendapatan toko offline,Penjualan,Pemasukan,1456255.0,Transfer Bank,Penjualan
1414,2024-09-18,Tambahan modal operasional,Modal & Investasi,Pemasukan,10914407.0,Transfer Bank,Modal & Investasi
1415,2025-10-11,Biaya MDR kartu,Biaya Bank,Pengeluaran,661478.0,QRIS,Biaya Bank
1416,2024-09-16,Donasi perusahaan,Lain-lain,Pengeluaran,261555.0,E-Wallet,Lain-lain
1417,2025-01-30,Bensin operasional,Transportasi & Logistik,Pengeluaran,44325.0,Transfer Bank,Transportasi & Logistik
1418,2024-08-04,Pelunasan invoice,Piutang,Pemasukan,1517619.0,QRIS,Piutang
1419,2025-05-26,Cicilan pelanggan,Piutang,Pemasukan,665101.0,Payment Gateway,Piutang
1420,2026-01-25,Setoran modal pemilik,Modal & Investasi,Pemasukan,11429101.0,Transfer Bank,Modal & Investasi
1421,2025-11-03,DP dari pelanggan,Piutang,Pemasukan,3606470.0,Transfer Bank,Piutang
1422,2024-10-20,DP dari pelanggan,Piutang,Pemasukan,2763164.0,Payment Gateway,Piutang
1423,2025-12-01,Hosting website,Software & Langganan,Pengeluaran,1915577.0,Kartu Kredit,Software & Langganan
1424,2025-04-19,THR,Gaji & Karyawan,Pengeluaran,1825322.0,Transfer Bank,Gaji & Karyawan
1425,2025-05-14,Air kantor,Operasional Kantor,Pengeluaran,432464.0,Kartu Debit,Operasional Kantor
1426,2024-10-18,Pembelian printer,Peralatan & Aset,Pengeluaran,4915816.0,Kartu Debit,Peralatan & Aset
1427,2026-04-24,Pinjaman usaha,Modal & Investasi,Pemasukan,12761043.0,Transfer Bank,Modal & Investasi
1428,2024-07-25,Bonus karyawan,Gaji & Karyawan,Pengeluaran,8023977.0,Transfer Bank,Gaji & Karyawan
1429,2026-04-07,Pelunasan invoice,Piutang,Pemasukan,27429215.0,QRIS,Piutang
1430,2026-04-30,Pendapatan proyek,Penjualan,Pemasukan,5550674.0,QRIS,Penjualan
1431,2024-09-14,Pelunasan invoice,Piutang,Pemasukan,11551194.0,QRIS,Piutang
1432,2024-06-05,Pendapatan marketplace,Penjualan,Pemasukan,2214323.0,E-Wallet,Penjualan
1433,2025-02-09,Pembelian laptop,Peralatan & Aset,Pengeluaran,40691919.0,Transfer Bank,Peralatan & Aset
1434,2024-08-19,Bayar pajak usaha,Pajak & Perizinan,Pengeluaran,49701511.0,Transfer Bank,Pajak & Perizinan
1435,2026-05-21,Setoran modal pemilik,Modal & Investasi,Pemasukan,36125750.0,Transfer Bank,Modal & Investasi
1436,2025-08-30,Biaya tarik tunai,Biaya Bank,Pengeluaran,26454.0,Payment Gateway,Biaya Bank
1437,2025-06-22,Pendapatan toko offline,Penjualan,Pemasukan,2458716.0,QRIS,Penjualan
1438,2026-05-15,Marketing & Promosi,Marketing & Promosi,Pengeluaran,8188593.0,Kartu Debit,Marketing & Promosi
3010,2026-04-13,DP dari pelanggan,Piutang,Pemasukan,13737065.0,QRIS,Piutang
1440,2025-02-21,Tambahan modal operasional,Modal & Investasi,Pemasukan,3576277.0,Transfer Bank,Modal & Investasi
1441,2025-03-09,Bunga pinjaman,Utang & Cicilan,Pengeluaran,264720.0,Transfer Bank,Utang & Cicilan
1442,2025-08-27,Pendapatan grosir,Penjualan,Pemasukan,23920749.0,QRIS,Penjualan
3011,2025-07-22,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,36129844.0,Transfer Bank,Utang & Cicilan
1444,2025-02-21,PPN,Pajak & Perizinan,Pengeluaran,34358614.0,Transfer Bank,Pajak & Perizinan
1445,2026-03-16,Cicilan pelanggan,Piutang,Pemasukan,2286363.0,Transfer Bank,Piutang
1446,2024-10-16,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,8470654.0,Kartu Kredit,Pembelian Stok
1447,2024-08-21,Pembayaran piutang pelanggan,Piutang,Pemasukan,10783277.0,Transfer Bank,Piutang
1448,2024-06-03,Pembelian barang dagang,Pembelian Stok,Pengeluaran,5100309.0,Transfer Bank,Pembelian Stok
1449,2025-05-24,Tambahan modal operasional,Modal & Investasi,Pemasukan,12418610.0,Transfer Bank,Modal & Investasi
1450,2025-09-29,Tambahan modal operasional,Modal & Investasi,Pemasukan,6519554.0,Transfer Bank,Modal & Investasi
1451,2024-10-29,Kurir,Transportasi & Logistik,Pengeluaran,238890.0,Kartu Debit,Transportasi & Logistik
1452,2025-10-19,Uang lembur,Gaji & Karyawan,Pengeluaran,1382665.0,Transfer Bank,Gaji & Karyawan
1453,2025-03-29,Gaji karyawan,Gaji & Karyawan,Pengeluaran,12327911.0,Transfer Bank,Gaji & Karyawan
1454,2025-12-09,Cicilan pelanggan,Piutang,Pemasukan,2405674.0,Transfer Bank,Piutang
1455,2025-06-19,Biaya tarik tunai,Biaya Bank,Pengeluaran,35025.0,Payment Gateway,Biaya Bank
1456,2024-10-11,Gaji karyawan,Gaji & Karyawan,Pengeluaran,4195347.0,Transfer Bank,Gaji & Karyawan
1457,2025-09-11,Kebersihan kantor,Operasional Kantor,Pengeluaran,749419.0,Kartu Debit,Operasional Kantor
1458,2026-03-29,Pinjaman usaha,Modal & Investasi,Pemasukan,51817838.0,Transfer Bank,Modal & Investasi
1459,2024-05-28,Setoran modal pemilik,Modal & Investasi,Pemasukan,7394524.0,Transfer Bank,Modal & Investasi
1460,2025-04-19,Koreksi transaksi,Lain-lain,Pengeluaran,400603.0,Tunai,Lain-lain
1461,2025-02-08,Investasi investor,Modal & Investasi,Pemasukan,91430570.0,Transfer Bank,Modal & Investasi
1462,2026-02-05,Biaya payment gateway,Biaya Bank,Pengeluaran,829643.0,Payment Gateway,Biaya Bank
1463,2025-11-16,PPh,Pajak & Perizinan,Pengeluaran,39378289.0,Transfer Bank,Pajak & Perizinan
1464,2025-04-18,DP dari pelanggan,Piutang,Pemasukan,12374279.0,Transfer Bank,Piutang
1465,2026-03-08,Penjualan produk,Penjualan,Pemasukan,1520047.0,Payment Gateway,Penjualan
1466,2026-01-25,Biaya MDR kartu,Biaya Bank,Pengeluaran,785487.0,Transfer Bank,Biaya Bank
1467,2024-06-02,Bunga pinjaman,Utang & Cicilan,Pengeluaran,3555351.0,Transfer Bank,Utang & Cicilan
1468,2024-09-22,Pembelian barang dagang,Pembelian Stok,Pengeluaran,9457018.0,Transfer Bank,Pembelian Stok
1469,2024-08-11,DP dari pelanggan,Piutang,Pemasukan,1889185.0,QRIS,Piutang
1470,2026-03-09,Pinjaman usaha,Modal & Investasi,Pemasukan,85135155.0,Transfer Bank,Modal & Investasi
1471,2025-10-15,Pembelian barang dagang,Pembelian Stok,Pengeluaran,8345791.0,Kartu Kredit,Pembelian Stok
1472,2025-07-24,Pendapatan grosir,Penjualan,Pemasukan,29154227.0,Transfer Bank,Penjualan
1473,2026-05-03,Influencer marketing,Marketing & Promosi,Pengeluaran,14086330.0,Kartu Kredit,Marketing & Promosi
1474,2026-04-25,Pinjaman usaha,Modal & Investasi,Pemasukan,74557363.0,Transfer Bank,Modal & Investasi
3012,2024-08-22,Penjualan jasa,Penjualan,Pemasukan,14137613.0,Kartu Debit,Penjualan
1476,2026-05-19,Pendapatan toko offline,Penjualan,Pemasukan,645024.0,Tunai,Penjualan
1477,2024-06-25,Pendapatan proyek,Penjualan,Pemasukan,23482469.0,Tunai,Penjualan
1478,2025-11-30,Biaya MDR kartu,Biaya Bank,Pengeluaran,545971.0,QRIS,Biaya Bank
1479,2025-11-10,Penjualan jasa,Penjualan,Pemasukan,23560743.0,Transfer Bank,Penjualan
1480,2024-10-09,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,2525576.0,E-Wallet,Pembelian Stok
1481,2024-11-16,Setoran modal pemilik,Modal & Investasi,Pemasukan,45405819.0,Transfer Bank,Modal & Investasi
1482,2025-08-29,DP dari pelanggan,Piutang,Pemasukan,1699492.0,Payment Gateway,Piutang
1483,2024-06-09,Pembayaran piutang pelanggan,Piutang,Pemasukan,2275134.0,QRIS,Piutang
1484,2026-01-02,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,507879.0,E-Wallet,Pembelian Stok
1485,2025-08-07,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,1903092.0,Tunai,Transportasi & Logistik
1486,2024-11-26,Biaya payment gateway,Biaya Bank,Pengeluaran,134205.0,Payment Gateway,Biaya Bank
1487,2024-12-12,Pelunasan invoice,Piutang,Pemasukan,23276587.0,Transfer Bank,Piutang
1488,2024-10-06,Pinjaman usaha,Modal & Investasi,Pemasukan,81392384.0,Transfer Bank,Modal & Investasi
1489,2025-08-26,Tools desain,Software & Langganan,Pengeluaran,820228.0,Kartu Debit,Software & Langganan
1490,2024-11-28,Influencer marketing,Marketing & Promosi,Pengeluaran,17386116.0,Kartu Kredit,Marketing & Promosi
1491,2025-07-29,Pelunasan invoice,Piutang,Pemasukan,23850044.0,Transfer Bank,Piutang
1492,2025-06-08,Cicilan pelanggan,Piutang,Pemasukan,1485691.0,Transfer Bank,Piutang
1493,2024-07-25,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,7910912.0,Transfer Bank,Utang & Cicilan
1494,2026-01-14,Tambahan modal operasional,Modal & Investasi,Pemasukan,12789140.0,Transfer Bank,Modal & Investasi
1495,2025-03-23,Transportasi & Logistik,Transportasi & Logistik,Pengeluaran,1987051.0,Kartu Debit,Transportasi & Logistik
1496,2025-05-11,Tambahan modal operasional,Modal & Investasi,Pemasukan,19499548.0,Transfer Bank,Modal & Investasi
1497,2024-11-03,Selisih kas,Lain-lain,Pengeluaran,442057.0,Transfer Bank,Lain-lain
1498,2026-02-05,Domain website,Software & Langganan,Pengeluaran,964627.0,Transfer Bank,Software & Langganan
1499,2025-04-24,Biaya MDR kartu,Biaya Bank,Pengeluaran,846845.0,Payment Gateway,Biaya Bank
1500,2025-12-06,Pendapatan marketplace,Penjualan,Pemasukan,3024212.0,QRIS,Penjualan
1501,2025-02-08,Investasi investor,Modal & Investasi,Pemasukan,204471096.0,Transfer Bank,Modal & Investasi
1502,2026-04-25,Cicilan pelanggan,Piutang,Pemasukan,3609587.0,QRIS,Piutang
1503,2024-09-20,Biaya transfer,Biaya Bank,Pengeluaran,19443.0,E-Wallet,Biaya Bank
1504,2024-12-24,Pembayaran piutang pelanggan,Piutang,Pemasukan,21142464.0,Payment Gateway,Piutang
1505,2024-06-15,Pinjaman usaha,Modal & Investasi,Pemasukan,95837976.0,Transfer Bank,Modal & Investasi
1506,2025-08-14,Pembayaran piutang pelanggan,Piutang,Pemasukan,8231937.0,Payment Gateway,Piutang
1507,2025-03-15,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,3297959.0,Transfer Bank,Utang & Cicilan
1508,2024-06-20,DP dari pelanggan,Piutang,Pemasukan,12948854.0,Payment Gateway,Piutang
1509,2024-11-12,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,2642234.0,Tunai,Transportasi & Logistik
1510,2025-04-15,Penjualan produk,Penjualan,Pemasukan,2252539.0,Tunai,Penjualan
1511,2024-09-13,Pelunasan invoice,Piutang,Pemasukan,14280445.0,QRIS,Piutang
1512,2025-03-21,Biaya izin usaha,Pajak & Perizinan,Pengeluaran,12676704.0,Transfer Bank,Pajak & Perizinan
1513,2025-07-22,Tambahan modal operasional,Modal & Investasi,Pemasukan,13286396.0,Transfer Bank,Modal & Investasi
1514,2026-03-16,Pendapatan grosir,Penjualan,Pemasukan,22036159.0,Transfer Bank,Penjualan
1515,2025-02-12,Pelunasan invoice,Piutang,Pemasukan,23981295.0,Transfer Bank,Piutang
1516,2025-09-18,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,4194431.0,Transfer Bank,Utang & Cicilan
1517,2026-04-12,CRM subscription,Software & Langganan,Pengeluaran,681297.0,Transfer Bank,Software & Langganan
1518,2025-11-29,Refund pelanggan,Lain-lain,Pengeluaran,4477043.0,Transfer Bank,Lain-lain
1519,2026-05-22,Langganan software akuntansi,Software & Langganan,Pengeluaran,519071.0,Kartu Debit,Software & Langganan
1520,2026-03-18,Event marketing,Marketing & Promosi,Pengeluaran,4279601.0,E-Wallet,Marketing & Promosi
1521,2025-04-27,Penjualan produk,Penjualan,Pemasukan,1010457.0,Tunai,Penjualan
1522,2024-08-20,Pendapatan toko offline,Penjualan,Pemasukan,988019.0,QRIS,Penjualan
1523,2025-09-14,Cicilan pelanggan,Piutang,Pemasukan,2122024.0,Transfer Bank,Piutang
1524,2025-03-18,Biaya tak terduga,Lain-lain,Pengeluaran,4319304.0,Tunai,Lain-lain
1525,2024-12-12,Domain website,Software & Langganan,Pengeluaran,2390516.0,E-Wallet,Software & Langganan
1526,2024-12-18,Pembelian bahan baku,Pembelian Stok,Pengeluaran,18791690.0,E-Wallet,Pembelian Stok
1527,2025-09-02,THR,Gaji & Karyawan,Pengeluaran,1856309.0,Transfer Bank,Gaji & Karyawan
1528,2025-04-18,Tambahan modal operasional,Modal & Investasi,Pemasukan,2192377.0,Transfer Bank,Modal & Investasi
1529,2025-12-18,Pendapatan proyek,Penjualan,Pemasukan,19486238.0,Tunai,Penjualan
3013,2026-04-28,Penjualan,Penjualan,Pemasukan,34302458.0,QRIS,Penjualan
1531,2025-02-10,Pendapatan proyek,Penjualan,Pemasukan,6140139.0,Tunai,Penjualan
1532,2026-03-28,Setoran modal pemilik,Modal & Investasi,Pemasukan,34277088.0,Transfer Bank,Modal & Investasi
1533,2024-08-17,Penjualan jasa,Penjualan,Pemasukan,9763191.0,E-Wallet,Penjualan
1534,2025-07-29,Pinjaman usaha,Modal & Investasi,Pemasukan,31101861.0,Transfer Bank,Modal & Investasi
1536,2025-01-23,Pembayaran piutang pelanggan,Piutang,Pemasukan,827195.0,Transfer Bank,Piutang
1537,2025-02-23,Pembayaran piutang pelanggan,Piutang,Pemasukan,22711549.0,QRIS,Piutang
1538,2025-04-15,Pembelian barang dagang,Pembelian Stok,Pengeluaran,18220635.0,Tunai,Pembelian Stok
1539,2026-03-05,Setoran modal pemilik,Modal & Investasi,Pemasukan,33455415.0,Transfer Bank,Modal & Investasi
1540,2025-07-07,Pembelian barang dagang,Pembelian Stok,Pengeluaran,3520990.0,Kartu Kredit,Pembelian Stok
1541,2026-01-09,Konsultan pajak,Pajak & Perizinan,Pengeluaran,2862094.0,Transfer Bank,Pajak & Perizinan
1542,2025-02-13,Investasi investor,Modal & Investasi,Pemasukan,177209198.0,Transfer Bank,Modal & Investasi
1543,2024-07-01,Langganan software akuntansi,Software & Langganan,Pengeluaran,629379.0,Kartu Debit,Software & Langganan
1544,2026-04-22,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,8690900.0,Transfer Bank,Utang & Cicilan
1545,2024-07-16,Pendapatan proyek,Penjualan,Pemasukan,11208400.0,Transfer Bank,Penjualan
1546,2025-05-03,BPJS Karyawan,Gaji & Karyawan,Pengeluaran,1195488.0,Transfer Bank,Gaji & Karyawan
1547,2026-04-16,Tambahan modal operasional,Modal & Investasi,Pemasukan,4852875.0,Transfer Bank,Modal & Investasi
1548,2024-10-01,Hosting website,Software & Langganan,Pengeluaran,553003.0,E-Wallet,Software & Langganan
1549,2026-05-01,BPJS Karyawan,Gaji & Karyawan,Pengeluaran,634797.0,Transfer Bank,Gaji & Karyawan
1550,2025-07-12,Cicilan pelanggan,Piutang,Pemasukan,2984876.0,Payment Gateway,Piutang
1551,2025-12-20,Bensin operasional,Transportasi & Logistik,Pengeluaran,310137.0,Kartu Debit,Transportasi & Logistik
1552,2024-09-01,Pembayaran piutang pelanggan,Piutang,Pemasukan,16455322.5,Transfer Bank,Piutang
3014,2025-08-18,Bunga pinjaman,Utang & Cicilan,Pengeluaran,3679442.0,Transfer Bank,Utang & Cicilan
1554,2025-06-11,Pembayaran piutang pelanggan,Piutang,Pemasukan,9983596.0,Payment Gateway,Piutang
1555,2024-08-19,Biaya tarik tunai,Biaya Bank,Pengeluaran,33396.0,E-Wallet,Biaya Bank
1556,2025-04-04,Biaya transfer,Biaya Bank,Pengeluaran,19582.0,Transfer Bank,Biaya Bank
1557,2024-09-04,Pembelian barang dagang,Pembelian Stok,Pengeluaran,14562448.0,E-Wallet,Pembelian Stok
1558,2024-11-21,Setoran modal pemilik,Modal & Investasi,Pemasukan,19418295.0,Transfer Bank,Modal & Investasi
1559,2026-01-07,Biaya admin bank,Biaya Bank,Pengeluaran,14646.0,QRIS,Biaya Bank
1560,2024-07-18,Pendapatan marketplace,Penjualan,Pemasukan,1628318.0,QRIS,Penjualan
1561,2024-09-23,Tools desain,Software & Langganan,Pengeluaran,2079798.0,E-Wallet,Software & Langganan
1562,2025-04-08,Bonus karyawan,Gaji & Karyawan,Pengeluaran,5559767.0,Transfer Bank,Gaji & Karyawan
1563,2025-12-14,Pendapatan grosir,Penjualan,Pemasukan,43403155.0,QRIS,Penjualan
1564,2025-02-03,DP dari pelanggan,Piutang,Pemasukan,3353528.0,Payment Gateway,Piutang
1565,2025-07-24,Pembelian laptop,Peralatan & Aset,Pengeluaran,40212527.0,Kartu Debit,Peralatan & Aset
1566,2025-07-13,Pendapatan marketplace,Penjualan,Pemasukan,1937175.0,E-Wallet,Penjualan
1567,2024-09-30,Biaya endorsement,Marketing & Promosi,Pengeluaran,8028399.0,Kartu Debit,Marketing & Promosi
1568,2024-06-08,Penjualan,Penjualan,Pemasukan,19286485.0,Payment Gateway,Penjualan
1569,2024-08-24,Cicilan pelanggan,Piutang,Pemasukan,4383044.0,Payment Gateway,Piutang
1570,2025-11-24,Pembelian bahan baku,Pembelian Stok,Pengeluaran,18962141.0,E-Wallet,Pembelian Stok
1571,2025-01-16,Kebersihan kantor,Operasional Kantor,Pengeluaran,200064.0,Tunai,Operasional Kantor
1572,2025-04-26,Cicilan pelanggan,Piutang,Pemasukan,1744327.0,Transfer Bank,Piutang
1573,2026-02-01,Pinjaman usaha,Modal & Investasi,Pemasukan,97912081.0,Transfer Bank,Modal & Investasi
1574,2024-07-14,Tambahan modal operasional,Modal & Investasi,Pemasukan,9842216.0,Transfer Bank,Modal & Investasi
1575,2025-05-20,PPN,Pajak & Perizinan,Pengeluaran,19016917.0,Transfer Bank,Pajak & Perizinan
1576,2024-11-28,Setoran modal pemilik,Modal & Investasi,Pemasukan,27939590.0,Transfer Bank,Modal & Investasi
1577,2025-11-17,Hosting website,Software & Langganan,Pengeluaran,400363.0,Kartu Kredit,Software & Langganan
1578,2024-11-25,Pendapatan marketplace,Penjualan,Pemasukan,2168773.0,Payment Gateway,Penjualan
1579,2026-05-03,Internet kantor,Operasional Kantor,Pengeluaran,171027.0,Kartu Debit,Operasional Kantor
1580,2025-09-10,Perawatan aset,Peralatan & Aset,Pengeluaran,991686.0,Kartu Debit,Peralatan & Aset
1581,2026-02-27,Pendapatan grosir,Penjualan,Pemasukan,25106463.0,Kartu Debit,Penjualan
1582,2024-11-29,Influencer marketing,Marketing & Promosi,Pengeluaran,13320803.0,Kartu Kredit,Marketing & Promosi
1583,2025-12-10,Biaya endorsement,Marketing & Promosi,Pengeluaran,8305285.0,Kartu Debit,Marketing & Promosi
1584,2025-03-22,Setoran modal pemilik,Modal & Investasi,Pemasukan,20233369.0,Lainnya,Modal & Investasi
1585,2025-11-23,Donasi perusahaan,Lain-lain,Pengeluaran,5478201.0,Transfer Bank,Lain-lain
1586,2025-05-10,Cicilan pelanggan,Piutang,Pemasukan,3261175.0,Payment Gateway,Piutang
1587,2024-12-19,Pinjaman usaha,Modal & Investasi,Pemasukan,92547400.0,Transfer Bank,Modal & Investasi
1588,2025-10-27,Investasi investor,Modal & Investasi,Pemasukan,225482070.0,Transfer Bank,Modal & Investasi
1589,2025-08-19,DP dari pelanggan,Piutang,Pemasukan,1732739.0,QRIS,Piutang
1590,2024-12-03,DP dari pelanggan,Piutang,Pemasukan,14346201.0,Transfer Bank,Piutang
1591,2024-12-18,Pembayaran piutang pelanggan,Piutang,Pemasukan,23810979.0,Transfer Bank,Piutang
1592,2025-03-22,Administrasi legal,Pajak & Perizinan,Pengeluaran,10283235.0,Transfer Bank,Pajak & Perizinan
1593,2024-11-17,Restock produk,Pembelian Stok,Pengeluaran,5351137.0,E-Wallet,Pembelian Stok
1594,2026-03-02,Bensin operasional,Transportasi & Logistik,Pengeluaran,223220.0,Transfer Bank,Transportasi & Logistik
1595,2026-05-07,Uang lembur,Gaji & Karyawan,Pengeluaran,2869193.0,Transfer Bank,Gaji & Karyawan
1596,2024-10-12,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,42917331.0,Kartu Kredit,Peralatan & Aset
1597,2026-02-03,DP dari pelanggan,Piutang,Pemasukan,558865.0,QRIS,Piutang
1598,2025-09-06,Investasi investor,Modal & Investasi,Pemasukan,37408576.0,Transfer Bank,Modal & Investasi
1599,2025-05-19,Investasi investor,Modal & Investasi,Pemasukan,133836323.0,Transfer Bank,Modal & Investasi
1600,2025-11-01,Pembayaran piutang pelanggan,Piutang,Pemasukan,21237904.0,QRIS,Piutang
1601,2025-08-16,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,7269530.0,Lainnya,Peralatan & Aset
1602,2025-01-04,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,6349665.0,Transfer Bank,Pembelian Stok
1603,2025-03-12,Pendapatan proyek,Penjualan,Pemasukan,20895689.0,Payment Gateway,Penjualan
1604,2025-03-15,Pembelian laptop,Peralatan & Aset,Pengeluaran,17181539.0,Kartu Kredit,Peralatan & Aset
1605,2025-03-15,PPh,Pajak & Perizinan,Pengeluaran,5126298.0,Transfer Bank,Pajak & Perizinan
1606,2026-01-28,Pembelian printer,Peralatan & Aset,Pengeluaran,3851140.0,Transfer Bank,Peralatan & Aset
1607,2025-02-25,Pendapatan marketplace,Penjualan,Pemasukan,3453885.0,Transfer Bank,Penjualan
1608,2025-05-27,Penjualan produk,Penjualan,Pemasukan,591202.0,E-Wallet,Penjualan
1609,2025-11-18,Koreksi transaksi,Lain-lain,Pengeluaran,406830.0,Transfer Bank,Lain-lain
1610,2025-08-29,Kebersihan kantor,Operasional Kantor,Pengeluaran,726935.0,Kartu Debit,Operasional Kantor
3015,2026-05-04,Cicilan pelanggan,Piutang,Pemasukan,3440810.0,Transfer Bank,Piutang
1612,2025-12-01,Pendapatan grosir,Penjualan,Pemasukan,22435192.0,E-Wallet,Penjualan
1613,2025-12-18,DP dari pelanggan,Piutang,Pemasukan,11308882.0,QRIS,Piutang
1614,2026-01-25,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,6994302.0,Lainnya,Pembelian Stok
1615,2024-08-03,Reimbursement karyawan,Gaji & Karyawan,Pengeluaran,909400.0,Transfer Bank,Gaji & Karyawan
1616,2024-12-08,Perawatan aset,Peralatan & Aset,Pengeluaran,3914369.0,Kartu Kredit,Peralatan & Aset
1617,2025-06-19,Pendapatan toko offline,Penjualan,Pemasukan,1868172.0,Kartu Debit,Penjualan
1618,2025-02-22,Biaya admin bank,Biaya Bank,Pengeluaran,20757.0,E-Wallet,Biaya Bank
1619,2024-08-19,Pendapatan proyek,Penjualan,Pemasukan,15090259.0,Payment Gateway,Penjualan
1620,2024-10-11,Pembayaran piutang pelanggan,Piutang,Pemasukan,19834596.0,Payment Gateway,Piutang
1621,2024-08-11,Investasi investor,Modal & Investasi,Pemasukan,157085286.0,Transfer Bank,Modal & Investasi
1622,2024-06-23,Konsultan pajak,Pajak & Perizinan,Pengeluaran,12794720.0,Transfer Bank,Pajak & Perizinan
1623,2026-04-17,Setoran modal pemilik,Modal & Investasi,Pemasukan,13876303.0,Transfer Bank,Modal & Investasi
1624,2026-02-03,CRM subscription,Software & Langganan,Pengeluaran,1340945.0,Kartu Debit,Software & Langganan
1625,2024-11-02,Domain website,Software & Langganan,Pengeluaran,656062.0,E-Wallet,Software & Langganan
1626,2025-04-08,Restock produk,Pembelian Stok,Pengeluaran,6855245.0,Tunai,Pembelian Stok
1627,2025-11-25,Setoran modal pemilik,Modal & Investasi,Pemasukan,38136827.0,Transfer Bank,Modal & Investasi
1628,2026-04-28,Cicilan pelanggan,Piutang,Pemasukan,2568311.0,Payment Gateway,Piutang
1629,2024-09-09,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,3175803.0,Kartu Kredit,Transportasi & Logistik
1630,2026-03-18,Pendapatan grosir,Penjualan,Pemasukan,46121663.0,Transfer Bank,Penjualan
1631,2024-08-02,Refund pelanggan,Lain-lain,Pengeluaran,3865130.0,Transfer Bank,Lain-lain
1632,2025-05-24,Pendapatan grosir,Penjualan,Pemasukan,25216406.0,Transfer Bank,Penjualan
1633,2024-07-05,Cicilan pelanggan,Piutang,Pemasukan,4392358.0,Transfer Bank,Piutang
1634,2025-02-10,Gaji karyawan,Gaji & Karyawan,Pengeluaran,10306139.0,Transfer Bank,Gaji & Karyawan
1635,2026-04-12,Event marketing,Marketing & Promosi,Pengeluaran,4983217.0,Kartu Debit,Marketing & Promosi
1636,2025-04-18,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,42850341.0,Transfer Bank,Utang & Cicilan
1637,2024-08-04,Pembayaran piutang pelanggan,Piutang,Pemasukan,10619181.0,Transfer Bank,Piutang
1638,2024-09-03,Pembelian barang dagang,Pembelian Stok,Pengeluaran,4631490.0,Transfer Bank,Pembelian Stok
1639,2026-03-28,Pembelian furniture kantor,Peralatan & Aset,Pengeluaran,10293747.0,Transfer Bank,Peralatan & Aset
1640,2024-07-04,Pembayaran piutang pelanggan,Piutang,Pemasukan,14072011.0,QRIS,Piutang
1641,2025-05-27,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,1395681.0,Transfer Bank,Utang & Cicilan
1642,2024-09-05,Biaya admin bank,Biaya Bank,Pengeluaran,28833.0,Payment Gateway,Biaya Bank
1643,2025-11-03,Investasi investor,Modal & Investasi,Pemasukan,143032118.0,Transfer Bank,Modal & Investasi
1644,2025-10-21,Pelunasan invoice,Piutang,Pemasukan,29354987.0,QRIS,Piutang
1645,2025-07-02,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,841871.0,Tunai,Transportasi & Logistik
1646,2024-09-16,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,2586471.0,Transfer Bank,Utang & Cicilan
1647,2026-03-22,Pelunasan invoice,Piutang,Pemasukan,1627344.0,QRIS,Piutang
1648,2024-12-29,Penjualan jasa,Penjualan,Pemasukan,23408269.0,Transfer Bank,Penjualan
1649,2025-08-10,Pendapatan grosir,Penjualan,Pemasukan,17127801.0,Tunai,Penjualan
1650,2024-09-19,Pembelian printer,Peralatan & Aset,Pengeluaran,13334747.0,Kartu Debit,Peralatan & Aset
1651,2025-05-14,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,9488791.0,Transfer Bank,Utang & Cicilan
1652,2024-05-30,Setoran modal pemilik,Modal & Investasi,Pemasukan,46273682.0,Transfer Bank,Modal & Investasi
1653,2024-09-22,Penjualan produk,Penjualan,Pemasukan,245647.0,Tunai,Penjualan
1654,2025-04-04,Pelunasan invoice,Piutang,Pemasukan,25420124.0,QRIS,Piutang
1655,2026-03-22,Pelunasan invoice,Piutang,Pemasukan,19737658.0,Transfer Bank,Piutang
