transaction_id,transaction_date,description,category,transaction_type,amount,payment_method,expected_category
1878,2025-07-11,Tagihan internet,Pulsa & Internet,Pengeluaran,108764.0,Kartu Kredit,Pulsa & Internet
1879,2025-05-30,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50944.0,E-Wallet,Tempat Tinggal
1880,2024-11-08,Makan malam restoran,Makanan & Minuman,Pengeluaran,680803.0,Kartu Kredit,Makanan & Minuman
1881,2026-03-14,Bonus,Gaji,Pemasukan,2153125.0,E-Wallet,Gaji
1882,2024-09-21,Liburan,Hiburan,Pengeluaran,464741.0,Transfer Bank,Hiburan
1883,2025-01-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,143267.0,Kartu Debit,Transfer Teman/Keluarga
1884,2024-06-14,Transfer teman,Transfer Teman/Keluarga,Pemasukan,174082.0,E-Wallet,Transfer Teman/Keluarga
1885,2026-04-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,192508.0,Transfer Bank,Transfer Teman/Keluarga
1886,2025-02-27,Gaji bulanan,Gaji,Pemasukan,6495087.0,E-Wallet,Gaji
1887,2024-09-23,Makan malam restoran,Makanan & Minuman,Pengeluaran,421917.0,Kartu Debit,Makanan & Minuman
1888,2024-08-11,Transfer teman,Transfer Teman/Keluarga,Pemasukan,228012.0,E-Wallet,Transfer Teman/Keluarga
1889,2025-09-14,Netflix,Pembayaran Langganan,Pengeluaran,26864.0,Kartu Kredit,Pembayaran Langganan
1890,2024-08-25,Tiket KRL,Transportasi,Pengeluaran,27984.0,Kartu Debit,Transportasi
1891,2024-07-21,Bonus,Gaji,Pemasukan,2026387.0,Transfer Bank,Gaji
1892,2026-05-11,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,54050.0,Transfer Bank,Transfer Teman/Keluarga
1893,2025-01-09,Spotify Premium,Pembayaran Langganan,Pengeluaran,23460.0,Transfer Bank,Pembayaran Langganan
1894,2025-05-07,Konser,Hiburan,Pengeluaran,473374.0,Kartu Kredit,Hiburan
1895,2025-06-02,Bonus,Gaji,Pemasukan,2416259.0,Kartu Debit,Gaji
3513,2025-09-11,Gaji,Gaji,Pemasukan,2762019.0,Kartu Debit,Gaji
1897,2024-09-28,Langganan streaming,Hiburan,Pengeluaran,49645.0,Transfer Bank,Hiburan
1898,2024-05-31,Transfer teman,Transfer Teman/Keluarga,Pemasukan,71790.0,Kartu Debit,Transfer Teman/Keluarga
1899,2026-05-13,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,209189.0,Kartu Debit,Transfer Teman/Keluarga
1900,2024-06-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,214420.0,Kartu Debit,Transfer Teman/Keluarga
1901,2026-03-10,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,192127.0,Transfer Bank,Transfer Teman/Keluarga
1902,2025-06-02,Cloud storage,Pembayaran Langganan,Pengeluaran,50444.0,Transfer Bank,Pembayaran Langganan
1903,2025-02-23,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,290076.0,Transfer Bank,Transfer Teman/Keluarga
1904,2025-03-08,Transfer teman,Transfer Teman/Keluarga,Pemasukan,167056.0,Kartu Debit,Transfer Teman/Keluarga
1905,2026-03-10,Bonus,Gaji,Pemasukan,2498400.0,Transfer Bank,Gaji
1906,2026-02-10,Service AC kos,Tempat Tinggal,Pengeluaran,51558.0,Tunai,Tempat Tinggal
3514,2025-01-19,Netflix,Pembayaran Langganan,Pengeluaran,25077.0,Transfer Bank,Pembayaran Langganan
1908,2025-10-02,Ojek online,Transportasi,Pengeluaran,51698.0,Tunai,Transportasi
1909,2025-12-01,Bonus,Gaji,Pemasukan,2608630.0,Transfer Bank,Gaji
1910,2026-01-14,Gaji bulanan,Gaji,Pemasukan,6064079.0,Transfer Bank,Gaji
1911,2025-10-23,Liburan,Hiburan,Pengeluaran,300421.0,Kartu Debit,Hiburan
1912,2025-06-06,Tiket bioskop,Hiburan,Pengeluaran,48727.0,Kartu Debit,Hiburan
1913,2025-09-20,Makan malam restoran,Makanan & Minuman,Pengeluaran,289657.0,Transfer Bank,Makanan & Minuman
1914,2024-12-30,Gym membership,Pembayaran Langganan,Pengeluaran,200216.0,E-Wallet,Pembayaran Langganan
1915,2025-02-16,Bonus,Gaji,Pemasukan,1895737.0,Transfer Bank,Gaji
1916,2025-03-28,Netflix,Pembayaran Langganan,Pengeluaran,25275.0,Kartu Debit,Pembayaran Langganan
1917,2025-06-16,Bonus,Gaji,Pemasukan,1394399.0,Kartu Debit,Gaji
1918,2026-03-06,Bonus,Gaji,Pemasukan,1934798.0,Kartu Debit,Gaji
1919,2025-06-22,Bonus,Gaji,Pemasukan,1223323.0,Kartu Debit,Gaji
1920,2026-02-17,Bonus,Gaji,Pemasukan,2308184.0,E-Wallet,Gaji
1921,2026-03-23,Tiket KRL,Transportasi,Pengeluaran,75290.0,E-Wallet,Transportasi
1922,2024-08-14,Pulsa prabayar,Pulsa & Internet,Pengeluaran,57311.0,E-Wallet,Pulsa & Internet
1923,2026-01-14,Gaji bulanan,Gaji,Pemasukan,6178043.0,E-Wallet,Gaji
1924,2025-02-06,Bonus,Gaji,Pemasukan,2980748.0,Transfer Bank,Gaji
1925,2026-04-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,110870.0,E-Wallet,Transfer Teman/Keluarga
1926,2024-09-27,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,314986.0,E-Wallet,Belanja Bulanan
1927,2025-07-15,Gaji bulanan,Gaji,Pemasukan,6014135.0,Transfer Bank,Gaji
1928,2026-03-15,Gaji bulanan,Gaji,Pemasukan,6042038.0,E-Wallet,Gaji
1929,2025-02-26,Gaji bulanan,Gaji,Pemasukan,6383805.0,Kartu Debit,Gaji
1930,2024-08-31,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,206363.0,E-Wallet,Transfer Teman/Keluarga
1931,2025-11-14,Transfer teman,Transfer Teman/Keluarga,Pemasukan,114133.0,Transfer Bank,Transfer Teman/Keluarga
1932,2024-12-30,Bonus,Gaji,Pemasukan,1826558.0,E-Wallet,Gaji
1933,2025-02-15,Langganan streaming,Hiburan,Pengeluaran,34808.0,Transfer Bank,Hiburan
1934,2025-06-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,120384.0,Transfer Bank,Transfer Teman/Keluarga
1935,2025-02-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,127598.0,E-Wallet,Transfer Teman/Keluarga
1936,2026-04-18,Gaji bulanan,Gaji,Pemasukan,6096000.0,E-Wallet,Gaji
1937,2024-06-21,Gaji bulanan,Gaji,Pemasukan,6294692.0,Kartu Debit,Gaji
1938,2025-09-18,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,64675.0,Transfer Bank,Transfer Teman/Keluarga
1939,2025-08-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,236254.0,Transfer Bank,Transfer Teman/Keluarga
1940,2025-04-01,Paket data,Pulsa & Internet,Pengeluaran,73695.0,Transfer Bank,Pulsa & Internet
1941,2025-08-17,Transfer teman,Transfer Teman/Keluarga,Pemasukan,203134.0,Kartu Debit,Transfer Teman/Keluarga
1942,2025-09-26,Taksi,Transportasi,Pengeluaran,34814.0,Kartu Debit,Transportasi
1943,2025-11-22,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,192810.0,Transfer Bank,Transfer Teman/Keluarga
1945,2025-06-27,Transfer teman,Transfer Teman/Keluarga,Pemasukan,186594.0,Kartu Debit,Transfer Teman/Keluarga
1946,2025-06-15,Transfer teman,Transfer Teman/Keluarga,Pemasukan,262194.0,E-Wallet,Transfer Teman/Keluarga
1947,2024-09-07,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,173324.0,E-Wallet,Transfer Teman/Keluarga
1948,2026-03-03,Gaji bulanan,Gaji,Pemasukan,6201623.0,E-Wallet,Gaji
1949,2025-10-23,Transfer teman,Transfer Teman/Keluarga,Pemasukan,53942.0,E-Wallet,Transfer Teman/Keluarga
1950,2025-06-26,Bonus,Gaji,Pemasukan,2631326.0,E-Wallet,Gaji
1951,2025-07-31,Bensin,Transportasi,Pengeluaran,58407.0,E-Wallet,Transportasi
1952,2025-03-11,Transfer teman,Transfer Teman/Keluarga,Pemasukan,195948.0,Transfer Bank,Transfer Teman/Keluarga
1953,2026-05-11,Pulsa prabayar,Pulsa & Internet,Pengeluaran,74876.0,Transfer Bank,Pulsa & Internet
1954,2024-09-22,Gaji bulanan,Gaji,Pemasukan,6209915.0,Kartu Debit,Gaji
1955,2026-02-01,Langganan streaming,Hiburan,Pengeluaran,39992.0,Transfer Bank,Hiburan
1956,2026-01-20,Gaji bulanan,Gaji,Pemasukan,6317911.0,Transfer Bank,Gaji
1957,2026-02-13,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51561.0,Transfer Bank,Tempat Tinggal
1958,2025-07-28,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,82259.0,Kartu Debit,Transfer Teman/Keluarga
1959,2026-01-22,Spotify Premium,Pembayaran Langganan,Pengeluaran,27383.0,Transfer Bank,Pembayaran Langganan
1960,2026-01-19,Bonus,Gaji,Pemasukan,1393646.0,Transfer Bank,Gaji
1961,2025-05-10,Bonus,Gaji,Pemasukan,2087730.0,E-Wallet,Gaji
1962,2025-02-22,Bonus,Gaji,Pemasukan,2378753.0,Transfer Bank,Gaji
1963,2025-03-09,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50300.0,Transfer Bank,Tempat Tinggal
1964,2024-07-17,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,211301.0,Transfer Bank,Transfer Teman/Keluarga
1965,2024-12-11,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,200825.0,Kartu Debit,Transfer Teman/Keluarga
1966,2025-06-12,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,160294.0,Kartu Debit,Transfer Teman/Keluarga
1967,2024-07-11,Gaji bulanan,Gaji,Pemasukan,6129177.0,Transfer Bank,Gaji
1968,2024-12-21,Gym membership,Pembayaran Langganan,Pengeluaran,200517.0,Kartu Kredit,Pembayaran Langganan
1969,2025-05-09,Bonus,Gaji,Pemasukan,1217954.0,Kartu Debit,Gaji
1970,2024-07-06,Transfer teman,Transfer Teman/Keluarga,Pemasukan,94533.0,E-Wallet,Transfer Teman/Keluarga
1971,2025-02-01,Gaji bulanan,Gaji,Pemasukan,6430774.0,Kartu Debit,Gaji
1972,2025-10-13,Cloud storage,Pembayaran Langganan,Pengeluaran,50900.0,Kartu Debit,Pembayaran Langganan
1973,2026-03-28,Belanja dapur,Makanan & Minuman,Pengeluaran,572695.0,Kartu Kredit,Makanan & Minuman
1974,2025-11-26,Langganan streaming,Hiburan,Pengeluaran,45471.0,Transfer Bank,Hiburan
1975,2024-10-17,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,280638.0,Lainnya,Transfer Teman/Keluarga
1976,2025-03-20,Liburan,Hiburan,Pengeluaran,387233.0,Transfer Bank,Hiburan
1977,2024-08-06,Bonus,Gaji,Pemasukan,1694144.0,Transfer Bank,Gaji
1978,2026-01-24,Bonus,Gaji,Pemasukan,2128815.0,E-Wallet,Gaji
1979,2026-04-21,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,297693.0,E-Wallet,Transfer Teman/Keluarga
1980,2026-02-12,Gaji bulanan,Gaji,Pemasukan,6332928.0,Kartu Debit,Gaji
3515,2026-02-16,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,53644.0,Transfer Bank,Transfer Teman/Keluarga
1982,2026-03-16,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,172244.0,Kartu Debit,Transfer Teman/Keluarga
1983,2025-01-06,Gaji bulanan,Gaji,Pemasukan,6004340.0,Transfer Bank,Gaji
1984,2024-08-10,Belanja dapur,Makanan & Minuman,Pengeluaran,256813.0,Kartu Kredit,Makanan & Minuman
1985,2026-01-31,Tiket KRL,Transportasi,Pengeluaran,88520.0,Kartu Debit,Transportasi
1986,2024-07-04,Pulsa prabayar,Pulsa & Internet,Pengeluaran,104302.0,Transfer Bank,Pulsa & Internet
1987,2024-09-03,Bensin,Transportasi,Pengeluaran,34282.0,Kartu Debit,Transportasi
1988,2025-06-03,Konser,Hiburan,Pengeluaran,451612.0,Kartu Kredit,Hiburan
1989,2025-04-11,Liburan,Hiburan,Pengeluaran,388267.0,E-Wallet,Hiburan
1990,2025-03-23,Netflix,Pembayaran Langganan,Pengeluaran,22356.0,Transfer Bank,Pembayaran Langganan
1991,2025-10-20,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,76068.0,Kartu Debit,Transfer Teman/Keluarga
1992,2025-12-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,206568.0,Transfer Bank,Transfer Teman/Keluarga
1993,2025-07-05,Ojek online,Transportasi,Pengeluaran,73570.0,E-Wallet,Transportasi
1994,2025-06-24,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,138926.0,Kartu Debit,Transfer Teman/Keluarga
1995,2024-09-20,Gaji bulanan,Gaji,Pemasukan,6462266.0,E-Wallet,Gaji
1996,2026-05-06,Bensin,Transportasi,Pengeluaran,23950.0,E-Wallet,Transportasi
1997,2024-10-07,Bonus,Gaji,Pemasukan,2572956.0,E-Wallet,Gaji
1998,2024-06-11,Gaji bulanan,Gaji,Pemasukan,6368588.0,E-Wallet,Gaji
1999,2025-09-04,Gaji bulanan,Gaji,Pemasukan,6419340.0,E-Wallet,Gaji
2000,2026-05-19,Gym membership,Pembayaran Langganan,Pengeluaran,200604.0,E-Wallet,Pembayaran Langganan
2001,2024-06-09,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,130210.0,Kartu Debit,Transfer Teman/Keluarga
2002,2025-11-29,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,194800.0,Transfer Bank,Transfer Teman/Keluarga
2003,2024-11-27,Gaji bulanan,Gaji,Pemasukan,6308941.0,E-Wallet,Gaji
2004,2024-06-06,Bonus,Gaji,Pemasukan,1319377.0,E-Wallet,Gaji
2005,2024-07-10,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,182883.0,Transfer Bank,Transfer Teman/Keluarga
2006,2026-01-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,86970.0,Transfer Bank,Transfer Teman/Keluarga
2007,2025-11-13,Spotify Premium,Pembayaran Langganan,Pengeluaran,28706.0,Kartu Kredit,Pembayaran Langganan
2008,2024-12-02,Gaji bulanan,Gaji,Pemasukan,6325395.0,Transfer Bank,Gaji
2009,2025-04-18,Gaji bulanan,Gaji,Pemasukan,6166796.0,Transfer Bank,Gaji
2010,2024-10-19,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,263385.0,Transfer Bank,Transfer Teman/Keluarga
2011,2025-09-04,Gaji bulanan,Gaji,Pemasukan,6227703.5,Transfer Bank,Gaji
2012,2026-02-22,Tagihan internet,Pulsa & Internet,Pengeluaran,67832.0,Kartu Debit,Pulsa & Internet
2013,2025-04-06,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,238537.0,E-Wallet,Transfer Teman/Keluarga
2014,2025-08-21,Tagihan internet,Pulsa & Internet,Pengeluaran,139955.0,Kartu Debit,Pulsa & Internet
2015,2024-08-07,Tiket KRL,Transportasi,Pengeluaran,74845.0,Tunai,Transportasi
2016,2025-09-06,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,156963.0,Transfer Bank,Transfer Teman/Keluarga
2017,2024-07-20,Bonus,Gaji,Pemasukan,2484246.0,Kartu Debit,Gaji
2018,2025-08-09,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,278903.0,Tunai,Belanja Bulanan
2019,2025-01-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,148209.0,Kartu Debit,Transfer Teman/Keluarga
2020,2026-04-15,Konser,Hiburan,Pengeluaran,408799.0,Kartu Kredit,Hiburan
2021,2026-03-28,Service AC kos,Tempat Tinggal,Pengeluaran,51865.0,E-Wallet,Tempat Tinggal
2022,2025-08-20,Gym membership,Pembayaran Langganan,Pengeluaran,200650.0,Kartu Debit,Pembayaran Langganan
2023,2025-06-10,Gaji bulanan,Gaji,Pemasukan,6029022.0,E-Wallet,Gaji
2024,2025-06-08,Bonus,Gaji,Pemasukan,2779940.0,Transfer Bank,Gaji
2025,2025-02-25,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,110575.0,Transfer Bank,Transfer Teman/Keluarga
2026,2025-11-02,Gaji bulanan,Gaji,Pemasukan,6377943.0,E-Wallet,Gaji
2027,2026-02-04,Belanja dapur,Makanan & Minuman,Pengeluaran,641560.0,Kartu Kredit,Makanan & Minuman
2028,2024-09-02,Transfer teman,Transfer Teman/Keluarga,Pemasukan,252338.0,Transfer Bank,Transfer Teman/Keluarga
2029,2025-11-13,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,287740.0,Lainnya,Transfer Teman/Keluarga
2030,2024-11-22,Bonus,Gaji,Pemasukan,2812156.0,Transfer Bank,Gaji
2031,2024-10-12,Transfer teman,Transfer Teman/Keluarga,Pemasukan,80570.0,Transfer Bank,Transfer Teman/Keluarga
2032,2025-05-30,Bonus,Gaji,Pemasukan,1541934.0,Kartu Debit,Gaji
2033,2024-07-24,Gaji bulanan,Gaji,Pemasukan,6455605.0,Transfer Bank,Gaji
2034,2026-03-29,Gaji bulanan,Gaji,Pemasukan,6321082.0,E-Wallet,Gaji
2035,2025-09-16,Bensin,Transportasi,Pengeluaran,84111.0,E-Wallet,Transportasi
2036,2024-12-31,Bayar kos,Tempat Tinggal,Pengeluaran,956990.0,Tunai,Tempat Tinggal
2037,2025-03-30,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,226111.0,Kartu Debit,Transfer Teman/Keluarga
2038,2025-06-12,Kopi,Makanan & Minuman,Pengeluaran,15931.0,E-Wallet,Makanan & Minuman
2039,2026-03-28,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,278539.0,Transfer Bank,Transfer Teman/Keluarga
2040,2026-04-27,Bonus,Gaji,Pemasukan,2907654.0,E-Wallet,Gaji
2041,2024-12-20,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,320951.0,Kartu Kredit,Belanja Bulanan
2042,2024-09-19,Beli makan siang,Makanan & Minuman,Pengeluaran,159340.0,Tunai,Makanan & Minuman
2043,2025-08-10,Transfer teman,Transfer Teman/Keluarga,Pemasukan,218218.0,Transfer Bank,Transfer Teman/Keluarga
2044,2025-01-03,Perlengkapan rumah,Belanja Bulanan,Pengeluaran,423324.0,Kartu Kredit,Belanja Bulanan
2045,2024-11-06,Ojek online,Transportasi,Pengeluaran,77169.0,Lainnya,Transportasi
2046,2024-12-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,88502.0,Transfer Bank,Transfer Teman/Keluarga
2047,2025-06-01,Gaji bulanan,Gaji,Pemasukan,6031227.0,E-Wallet,Gaji
2048,2026-03-24,Bonus,Gaji,Pemasukan,2868976.0,Kartu Debit,Gaji
2049,2024-12-19,Bonus,Gaji,Pemasukan,2236156.0,E-Wallet,Gaji
2050,2024-12-09,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,219215.0,E-Wallet,Belanja Bulanan
2051,2025-03-22,Makan malam restoran,Makanan & Minuman,Pengeluaran,349420.0,Tunai,Makanan & Minuman
2052,2024-06-24,Service AC kos,Tempat Tinggal,Pengeluaran,50117.0,Transfer Bank,Tempat Tinggal
2053,2024-06-26,Pulsa prabayar,Pulsa & Internet,Pengeluaran,86646.0,Transfer Bank,Pulsa & Internet
2054,2025-12-17,Netflix,Pembayaran Langganan,Pengeluaran,29919.0,E-Wallet,Pembayaran Langganan
2055,2026-05-20,Gaji bulanan,Gaji,Pemasukan,6414794.0,E-Wallet,Gaji
2056,2025-04-24,Gaji bulanan,Gaji,Pemasukan,6422388.0,Kartu Debit,Gaji
2057,2025-11-02,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,128610.0,Kartu Debit,Transfer Teman/Keluarga
2058,2025-09-18,Gaji bulanan,Gaji,Pemasukan,6353784.0,Transfer Bank,Gaji
2059,2026-01-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,154441.0,E-Wallet,Transfer Teman/Keluarga
2060,2024-08-28,Transfer teman,Transfer Teman/Keluarga,Pemasukan,93611.0,E-Wallet,Transfer Teman/Keluarga
2061,2025-04-26,Transfer teman,Transfer Teman/Keluarga,Pemasukan,95093.0,Kartu Debit,Transfer Teman/Keluarga
2062,2025-12-10,Tiket bioskop,Hiburan,Pengeluaran,48696.0,Transfer Bank,Hiburan
2063,2025-07-15,Kirim uang keluarga,Transfer Teman/Keluarga,Pengeluaran,221591.0,E-Wallet,Transfer Teman/Keluarga
2064,2025-11-08,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,70592.0,Transfer Bank,Transfer Teman/Keluarga
2065,2025-02-17,Spotify Premium,Pembayaran Langganan,Pengeluaran,20377.0,Kartu Debit,Pembayaran Langganan
2066,2025-08-25,Bonus,Gaji,Pemasukan,1534103.0,Kartu Debit,Gaji
2067,2025-08-29,Transfer teman,Transfer Teman/Keluarga,Pemasukan,174822.0,Kartu Debit,Transfer Teman/Keluarga
2068,2025-10-20,Spotify Premium,Pembayaran Langganan,Pengeluaran,25786.0,Kartu Kredit,Pembayaran Langganan
2069,2025-11-01,Gaji bulanan,Gaji,Pemasukan,6018389.0,E-Wallet,Gaji
2070,2024-08-18,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,74365.0,E-Wallet,Transfer Teman/Keluarga
2071,2024-11-18,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,191970.0,Kartu Debit,Transfer Teman/Keluarga
2072,2026-03-31,Bonus,Gaji,Pemasukan,2308195.0,Transfer Bank,Gaji
2073,2026-01-03,Tagihan internet,Pulsa & Internet,Pengeluaran,142164.0,Transfer Bank,Pulsa & Internet
2074,2025-12-01,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,200774.0,Kartu Debit,Transfer Teman/Keluarga
2075,2026-01-06,Transfer teman,Transfer Teman/Keluarga,Pemasukan,78568.0,E-Wallet,Transfer Teman/Keluarga
2076,2024-07-02,Bayar kos,Tempat Tinggal,Pengeluaran,888207.0,Tunai,Tempat Tinggal
2077,2024-08-19,Belanja dapur,Makanan & Minuman,Pengeluaran,709315.0,Kartu Kredit,Makanan & Minuman
2078,2026-02-22,Bayar kos,Tempat Tinggal,Pengeluaran,966472.0,Kartu Debit,Tempat Tinggal
2079,2025-05-13,Transfer teman,Transfer Teman/Keluarga,Pemasukan,282273.0,Kartu Debit,Transfer Teman/Keluarga
2081,2026-01-22,Gaji bulanan,Gaji,Pemasukan,6415540.0,Transfer Bank,Gaji
2082,2026-01-30,Netflix,Pembayaran Langganan,Pengeluaran,21770.0,Transfer Bank,Pembayaran Langganan
3516,2024-08-28,Pakaian baru,Belanja Bulanan,Pengeluaran,313153.0,Tunai,Belanja Bulanan
2084,2025-09-20,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,151305.0,Transfer Bank,Transfer Teman/Keluarga
2085,2024-11-25,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,274499.0,Kartu Debit,Belanja Bulanan
2086,2025-01-28,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,211240.0,E-Wallet,Transfer Teman/Keluarga
2087,2024-05-31,Bonus,Gaji,Pemasukan,2805765.0,Transfer Bank,Gaji
2088,2025-09-19,Service AC kos,Tempat Tinggal,Pengeluaran,51937.0,Tunai,Tempat Tinggal
2089,2026-04-26,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50419.0,Tunai,Tempat Tinggal
2090,2025-03-16,Bonus,Gaji,Pemasukan,1302128.0,Transfer Bank,Gaji
2091,2025-11-25,Iuran lingkungan,Tempat Tinggal,Pengeluaran,51803.0,E-Wallet,Tempat Tinggal
2092,2024-08-31,Transfer teman,Transfer Teman/Keluarga,Pemasukan,153964.0,Kartu Debit,Transfer Teman/Keluarga
2093,2024-11-11,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,248560.0,Tunai,Belanja Bulanan
2094,2025-04-08,Bonus,Gaji,Pengeluaran,2890806.0,Kartu Debit,Gaji
2095,2024-06-19,Spotify Premium,Pembayaran Langganan,Pengeluaran,24375.0,Transfer Bank,Pembayaran Langganan
2096,2025-12-07,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,50313.0,Kartu Debit,Transfer Teman/Keluarga
2097,2024-09-21,Transfer teman,Transfer Teman/Keluarga,Pengeluaran,280445.0,Kartu Debit,Transfer Teman/Keluarga
2098,2025-07-07,Makan malam restoran,Makanan & Minuman,Pengeluaran,656613.0,Kartu Kredit,Makanan & Minuman
2099,2025-07-02,Belanja kebutuhan pokok,Belanja Bulanan,Pengeluaran,449635.0,Kartu Kredit,Belanja Bulanan
2100,2024-10-13,Tiket KRL,Transportasi,Pengeluaran,55793.0,Transfer Bank,Transportasi
2101,2026-05-23,Service AC kos,Tempat Tinggal,Pengeluaran,50582.0,Transfer Bank,Tempat Tinggal
2102,2025-11-27,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50755.0,E-Wallet,Tempat Tinggal
2103,2025-12-31,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,117193.0,Kartu Debit,Transfer Teman/Keluarga
2104,2025-11-23,Makan malam restoran,Makanan & Minuman,Pengeluaran,657325.0,Kartu Kredit,Makanan & Minuman
2105,2024-10-08,Netflix,Pembayaran Langganan,Pengeluaran,25659.0,Transfer Bank,Pembayaran Langganan
2106,2026-04-27,Gaji bulanan,Gaji,Pemasukan,6107941.0,Transfer Bank,Gaji
2107,2025-09-05,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,249535.0,Transfer Bank,Transfer Teman/Keluarga
2108,2024-10-11,Spotify Premium,Pembayaran Langganan,Pengeluaran,24259.0,Kartu Kredit,Pembayaran Langganan
2109,2025-06-13,Belanja dapur,Makanan & Minuman,Pengeluaran,445982.0,Tunai,Makanan & Minuman
2110,2025-10-24,Transfer teman,Transfer Teman/Keluarga,Pemasukan,242433.0,Kartu Debit,Transfer Teman/Keluarga
2111,2024-12-22,Makan malam restoran,Makanan & Minuman,Pengeluaran,565028.0,E-Wallet,Makanan & Minuman
2112,2024-09-14,Gaji bulanan,Gaji,Pemasukan,6030518.0,Transfer Bank,Gaji
2113,2024-08-14,Gaji bulanan,Gaji,Pemasukan,6154299.0,Transfer Bank,Gaji
2114,2025-03-30,Bonus,Gaji,Pemasukan,2164476.0,E-Wallet,Gaji
2115,2026-03-07,Bonus,Gaji,Pemasukan,1931967.0,Transfer Bank,Gaji
2116,2026-02-09,Paket data,Pulsa & Internet,Pengeluaran,55659.0,Transfer Bank,Pulsa & Internet
2117,2024-11-01,Tiket KRL,Transportasi,Pengeluaran,35845.0,Tunai,Transportasi
2118,2025-02-23,Pulsa prabayar,Pulsa & Internet,Pengeluaran,81621.0,Kartu Kredit,Pulsa & Internet
2119,2025-11-12,Service AC kos,Tempat Tinggal,Pengeluaran,51477.0,Kartu Debit,Tempat Tinggal
3517,2025-09-12,Bonus,Gaji,Pemasukan,1875497.0,E-Wallet,Gaji
2121,2026-01-09,Bensin,Transportasi,Pengeluaran,62172.0,Kartu Debit,Transportasi
2122,2025-02-19,Bonus,Gaji,Pemasukan,1124115.0,Kartu Debit,Gaji
2124,2025-10-04,Kirim uang keluarga,Transfer Teman/Keluarga,Pemasukan,85392.0,E-Wallet,Transfer Teman/Keluarga
2125,2024-10-18,Iuran lingkungan,Tempat Tinggal,Pengeluaran,50625.0,Kartu Debit,Tempat Tinggal
