transaction_id,transaction_date,description,category,transaction_type,amount,payment_method
1594.0,2026-03-02,Bensin operasional,Transportasi & Logistik,Pengeluaran,223220.0,Transfer Bank
1595.0,2026-05-07,Uang lembur,Gaji & Karyawan,Pengeluaran,2869193.0,Transfer Bank
1596.0,2024-10-12,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,42917331.0,Kartu Kredit
1597.0,2026-02-03,DP dari pelanggan,Peralatan & Aset,Pemasukan,558865.0,QRIS
1598.0,2025-09-06,Investasi investor,Modal & Investasi,Pemasukan,-37408576.0,Transfer Bank
1599.0,2025-05-19,Investasi investor,Modal & Investasi,Pemasukan,133836323.0,Transfer Bank
1600.0,2025-11-01,Pembayaran piutang pelanggan,Piutang,Pemasukan,21237904.0,QRIS
1601.0,2025-08-16,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,7269530.0,
1602.0,2025-01-04,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,6349665.0,Transfer Bank
1603.0,2025-03-12,Pendapatan proyek,Penjualan,Pemasukan,20895689.0,Payment Gateway
1604.0,2025-03-15,Pembelian laptop,Peralatan & Aset,Pengeluaran,17181539.0,Kartu Kredit
1605.0,2025-03-15,PPh,Pajak & Perizinan,Pengeluaran,5126298.0,Transfer Bank
1606.0,2026-01-28,Pembelian printer,Peralatan & Aset,Pengeluaran,3851140.0,Transfer Bank
1607.0,2025-02-25,Pendapatan marketplace,Operasional Kantor,Pemasukan,3453885.0,Transfer Bank
1608.0,2025-05-27,Penjualan produk,Penjualan,Pemasukan,591202.0,E-Wallet
1609.0,2025-11-18,Koreksi transaksi,Lain-lain,Pengeluaran,406830.0,Transfer Bank
1610.0,2025-08-29,Kebersihan kantor,Operasional Kantor,Pengeluaran,726935.0,Kartu Debit
,2026-05-04,Cicilan pelanggan,Piutang,Pemasukan,3440810.0,Transfer Bank
1612.0,2025-12-01,Pendapatan grosir,Penjualan,Pemasukan,22435192.0,E-Wallet
1613.0,2025-12-18,DP dari pelanggan,Piutang,Pemasukan,11308882.0,QRIS
1614.0,2026-01-25,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,6994302.0,
1615.0,2024-08-03,Reimbursement karyawan,Gaji & Karyawan,Pengeluaran,909400.0,Transfer Bank
1616.0,2024-12-08,Perawatan aset,Peralatan & Aset,Pengeluaran,3914369.0,Kartu Kredit
1617.0,2025-06-19,Pendapatan toko offline,Penjualan,Pemasukan,1868172.0,Kartu Debit
1618.0,2025-02-22,Biaya admin bank,Biaya Bank,Pengeluaran,20757.0,E-Wallet
1619.0,2024-08-19,Pendapatan proyek,Penjualan,Pemasukan,15090259.0,Payment Gateway
1620.0,2024-10-11,Pembayaran piutang pelanggan,Piutang,Pemasukan,19834596.0,Payment Gateway
1621.0,2024-08-11,Investasi investor,Modal & Investasi,Pemasukan,157085286.0,Transfer Bank
1622.0,2024-06-23,Konsultan pajak,Pajak & Perizinan,Pengeluaran,12794720.0,Transfer Bank
1623.0,2026-04-17,Setoran modal pemilik,Modal & Investasi,Pemasukan,13876303.0,Transfer Bank
1624.0,2026-02-03,CRM subscription,Software & Langganan,Pengeluaran,1340945.0,Kartu Debit
1625.0,2024-11-02,Domain website,Software & Langganan,Pengeluaran,656062.0,E-Wallet
1626.0,2025-04-08,Restock produk,Pembelian Stok,Pengeluaran,6855245.0,Tunai
1627.0,2025-11-25,Setoran modal pemilik,Modal & Investasi,Pemasukan,38136827.0,Transfer Bank
1628.0,2026-04-28,Cicilan pelanggan,Piutang,Pemasukan,2568311.0,Payment Gateway
1629.0,2024-09-09,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,3175803.0,Kartu Kredit
1630.0,2026-03-18,Pendapatan grosir,Penjualan,Pemasukan,46121663.0,Transfer Bank
1631.0,2024-08-02,Refund pelanggan,Lain-lain,Pengeluaran,3865130.0,Transfer Bank
1632.0,2025-05-24,Pendapatan grosir,Penjualan,Pemasukan,25216406.0,Transfer Bank
1633.0,2024-07-05,Cicilan pelanggan,Piutang,Pemasukan,4392358.0,Transfer Bank
1634.0,2025-02-10,Gaji karyawan,Gaji & Karyawan,Pengeluaran,10306139.0,Transfer Bank
1635.0,2026-04-12,Event marketing,Marketing & Promosi,Pengeluaran,4983217.0,Kartu Debit
1636.0,2025-04-18,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,42850341.0,Transfer Bank
1637.0,2024-08-04,Pembayaran piutang pelanggan,Piutang,Pemasukan,-10619181.0,Transfer Bank
1638.0,2024-09-03,Pembelian barang dagang,Pembelian Stok,Pengeluaran,4631490.0,Transfer Bank
1639.0,2026-03-28,Pembelian furniture kantor,Peralatan & Aset,Pengeluaran,-10293747.0,Transfer Bank
1640.0,2024-07-04,Pembayaran piutang pelanggan,Piutang,Pemasukan,14072011.0,QRIS
1641.0,2025-05-27,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,1395681.0,Transfer Bank
1642.0,2024-09-05,Biaya admin bank,Biaya Bank,Pengeluaran,,Payment Gateway
1643.0,2025-11-03,Investasi investor,,Pemasukan,143032118.0,Transfer Bank
1644.0,2025-10-21,Pelunasan invoice,Piutang,Pemasukan,29354987.0,QRIS
1645.0,2025-07-02,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,841871.0,Tunai
1646.0,2024-09-16,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,2586471.0,Transfer Bank
1647.0,2026-03-22,Pelunasan invoice,Piutang,Pemasukan,1627344.0,QRIS
1648.0,2024-12-29,Penjualan jasa,Penjualan,Pemasukan,23408269.0,Transfer Bank
1649.0,2025-08-10,Pendapatan grosir,Biaya Bank,Pemasukan,17127801.0,Tunai
1650.0,2024-09-19,Pembelian printer,Peralatan & Aset,Pengeluaran,13334747.0,Kartu Debit
1651.0,2025-05-14,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,9488791.0,Transfer Bank
1652.0,2024-05-30,Setoran modal pemilik,Modal & Investasi,Pemasukan,46273682.0,Transfer Bank
1653.0,2024-09-22,Penjualan produk,Penjualan,Pemasukan,245647.0,Tunai
1654.0,2025-04-04,Pelunasan invoice,Piutang,Pemasukan,25420124.0,QRIS
1655.0,2026-03-22,Pelunasan invoice,Piutang,Pemasukan,19737658.0,Transfer Bank
1656.0,2024-07-21,DP dari pelanggan,Piutang,Pemasukan,1863134.0,QRIS
1657.0,2024-09-18,Listrik kantor,Operasional Kantor,Pengeluaran,1292244.0,Kartu Debit
1658.0,2024-08-21,Cicilan pelanggan,Piutang,Pemasukan,2598646.0,Payment Gateway
1659.0,2024-10-19,Air kantor,Operasional Kantor,Pengeluaran,308317.0,Kartu Debit
1660.0,2025-03-03,Pembayaran piutang pelanggan,Piutang,Pemasukan,3381572.0,Transfer Bank
1661.0,2026-03-23,Bunga pinjaman,Utang & Cicilan,Pengeluaran,1260704.0,Transfer Bank
1662.0,2025-09-02,Konsultan pajak,Pajak & Perizinan,Pengeluaran,1008517.0,Transfer Bank
1663.0,2026-04-24,Pelunasan invoice,Piutang,Pemasukan,623668.0,Transfer Bank
1664.0,2026-02-02,Tambahan modal operasional,Modal & Investasi,Pemasukan,7179572.0,Transfer Bank
1665.0,2025-07-16,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,45737549.0,Kartu Debit
1666.0,2025-09-16,Ongkos kirim,Transportasi & Logistik,Pengeluaran,801801.0,E-Wallet
1667.0,2026-05-06,Pembelian bahan baku,Pembelian Stok,Pengeluaran,-10150681.0,Kartu Kredit
1668.0,2025-10-07,Biaya tak terduga,Lain-lain,Pengeluaran,9162447.0,Tunai
1669.0,2025-03-06,Pendapatan grosir,Penjualan,Pemasukan,21746338.0,E-Wallet
1670.0,2025-09-21,Pembayaran piutang pelanggan,Piutang,Pemasukan,1313284.0,QRIS
1671.0,2026-03-11,Pinjaman usaha,Modal & Investasi,Pemasukan,80297143.0,Transfer Bank
1672.0,2024-08-18,Pembayaran piutang pelanggan,Piutang,Pemasukan,20271789.0,Transfer Bank
1673.0,2024-08-29,Reimbursement karyawan,Modal & Investasi,Pengeluaran,1777431.0,Transfer Bank
1674.0,2025-11-10,Pendapatan toko offline,Penjualan,Pemasukan,886187.0,Kartu Debit
1675.0,2024-07-13,Cicilan pelanggan,Piutang,Pemasukan,3861000.0,Transfer Bank
1676.0,2026-05-20,Pendapatan marketplace,Penjualan,Pemasukan,4180655.0,Payment Gateway
1677.0,2024-10-03,Pendapatan proyek,Penjualan,Pemasukan,3507511.0,Payment Gateway
1678.0,2024-07-03,Domain website,Software & Langganan,Pengeluaran,2051657.0,Transfer Bank
1679.0,2024-06-01,Pendapatan grosir,Penjualan,Pemasukan,18055718.0,
1680.0,2026-03-24,Cicilan pelanggan,Piutang,Pemasukan,2641134.0,Payment Gateway
1681.0,2024-08-14,Pendapatan toko offline,Penjualan,Pemasukan,1425584.0,Kartu Debit
1682.0,2025-06-30,Investasi investor,Modal & Investasi,Pemasukan,82131354.0,Transfer Bank
1683.0,2025-06-19,ATK,Operasional Kantor,Pengeluaran,999225.0,Tunai
1684.0,2024-08-25,Event marketing,Marketing & Promosi,Pengeluaran,8021108.0,Transfer Bank
1685.0,2025-05-24,Pinjaman usaha,Modal & Investasi,Pemasukan,86501346.0,Transfer Bank
1686.0,2026-02-22,Biaya izin usaha,Pajak & Perizinan,Pengeluaran,12548546.0,Transfer Bank
1687.0,2025-10-08,Pembayaran piutang pelanggan,Operasional Kantor,Pemasukan,16290641.0,Payment Gateway
1688.0,2025-10-10,Pembelian perlengkapan produksi,Pembelian Stok,Pengeluaran,6856825.0,Kartu Debit
1689.0,2025-05-22,Hosting website,Software & Langganan,Pengeluaran,734416.0,E-Wallet
1690.0,2026-01-18,Cicilan pelanggan,Piutang,Pemasukan,2216423.0,Transfer Bank
1691.0,2026-05-18,Pembayaran piutang pelanggan,Piutang,Pemasukan,5626972.0,QRIS
1692.0,2025-09-30,Bensin operasional,Transportasi & Logistik,Pengeluaran,38221.0,Kartu Kredit
1693.0,2025-09-09,Cicilan pelanggan,Piutang,Pemasukan,568598.0,Transfer Bank
1694.0,2026-05-04,Biaya transfer,Biaya Bank,Pengeluaran,36013.0,Kartu Debit
1695.0,2024-08-05,Investasi investor,Modal & Investasi,Pemasukan,244782877.0,Transfer Bank
1696.0,2025-01-12,Setoran modal pemilik,Modal & Investasi,Pemasukan,24687721.0,Transfer Bank
1697.0,2025-02-20,Biaya MDR kartu,Biaya Bank,Pengeluaran,397078.0,E-Wallet
1698.0,2024-08-24,Pembayaran piutang pelanggan,Piutang,Pemasukan,21875955.0,Transfer Bank
1699.0,2024-10-27,Reimbursement karyawan,Gaji & Karyawan,Pengeluaran,1354363.0,Transfer Bank
1700.0,2025-03-22,Cicilan pelanggan,Piutang,Pemasukan,4239489.0,QRIS
1701.0,2025-06-11,Diskon promosi,Marketing & Promosi,Pengeluaran,3714831.0,Kartu Debit
1702.0,2026-03-13,Bunga pinjaman,Utang & Cicilan,Pengeluaran,3840376.0,Transfer Bank
1703.0,2025-02-02,Pembayaran piutang pelanggan,Piutang,Pemasukan,1894791.0,Payment Gateway
1704.0,2025-05-31,Pembelian printer,Peralatan & Aset,Pengeluaran,8597669.0,Kartu Kredit
1705.0,2024-11-18,DP dari pelanggan,Piutang,Pemasukan,1977614.0,Transfer Bank
1706.0,2025-06-29,Pendapatan grosir,Penjualan,Pemasukan,20813598.0,Tunai
1707.0,2025-09-21,CRM subscription,Software & Langganan,Pengeluaran,2205870.0,Transfer Bank
1708.0,2024-11-26,Pelunasan invoice,Piutang,Pemasukan,28947723.0,QRIS
1709.0,2024-08-07,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,45645560.0,Kartu Debit
1710.0,2025-02-05,DP dari pelanggan,Piutang,Pemasukan,7268073.0,
1711.0,2025-12-14,Internet kantor,Operasional Kantor,Pengeluaran,574605.0,Kartu Kredit
1712.0,2026-02-20,Restock produk,Pembelian Stok,Pengeluaran,22583606.0,Kartu Kredit
1713.0,2025-01-10,Biaya izin usaha,Pajak & Perizinan,Pengeluaran,5392213.0,Transfer Bank
1714.0,2024-11-09,Pendapatan grosir,Biaya Bank,Pemasukan,-29146152.0,
1715.0,2025-05-05,Pembelian laptop,Peralatan & Aset,Pengeluaran,15888586.0,Kartu Debit
1716.0,2024-10-08,Bayar pajak usaha,Pajak & Perizinan,Pengeluaran,20385986.0,Transfer Bank
1717.0,2024-12-07,Pelunasan invoice,Piutang,Pemasukan,15333614.0,Transfer Bank
1718.0,2025-03-28,Pembelian mesin produksi,Peralatan & Aset,Pengeluaran,38904415.0,Transfer Bank
1719.0,2025-11-22,Listrik kantor,Operasional Kantor,Pengeluaran,184023.0,Kartu Kredit
1720.0,2025-06-01,Penjualan jasa,Penjualan,Pemasukan,9503477.0,Payment Gateway
1721.0,2026-04-06,Parkir operasional,Transportasi & Logistik,Pengeluaran,208632.0,Transfer Bank
1722.0,2024-07-16,Biaya admin bank,Biaya Bank,Pengeluaran,22396.0,Payment Gateway
1723.0,2025-02-05,Biaya payment gateway,Biaya Bank,Pengeluaran,168607.0,Payment Gateway
1724.0,2025-12-20,DP dari pelanggan,Piutang,Pemasukan,3107609.0,Transfer Bank
1725.0,2024-09-02,DP dari pelanggan,Piutang,Pemasukan,13767936.0,Payment Gateway
1726.0,2025-05-02,Koreksi transaksi,Lain-lain,Pengeluaran,304675.0,Tunai
1727.0,2025-04-16,Biaya admin bank,Biaya Bank,Pengeluaran,27534.0,Transfer Bank
1728.0,2024-07-24,Pendapatan toko offline,Penjualan,Pemasukan,1922563.0,Tunai
1729.0,2025-10-14,DP dari pelanggan,Piutang,Pemasukan,795647.0,Transfer Bank
1730.0,2024-12-10,Pembayaran piutang pelanggan,Piutang,Pemasukan,3079041.0,Payment Gateway
1731.0,2025-06-12,Pelunasan invoice,Piutang,Pemasukan,4244344.0,QRIS
1732.0,2026-05-18,DP dari pelanggan,Piutang,Pemasukan,13999351.0,Transfer Bank
1733.0,2026-04-25,Pembelian printer,Peralatan & Aset,Pengeluaran,8553475.0,Kartu Debit
1734.0,2025-08-15,Biaya ekspedisi,Transportasi & Logistik,Pengeluaran,799836.0,Kartu Debit
1735.0,2025-10-07,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,49614239.0,Transfer Bank
1736.0,2024-09-17,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,2207454.0,Transfer Bank
1737.0,2026-03-04,Biaya transfer,Biaya Bank,Pengeluaran,32860.0,QRIS
1738.0,2026-05-20,Tambahan modal operasional,Modal & Investasi,Pemasukan,7434443.0,Transfer Bank
1739.0,2025-07-14,Pendapatan grosir,Penjualan,Pemasukan,39259480.0,Tunai
1740.0,2024-10-23,PPN,Pajak & Perizinan,Pengeluaran,30269713.0,Transfer Bank
1741.0,2026-05-15,Penjualan produk,Penjualan,Pemasukan,1674222.0,QRIS
1742.0,2025-11-07,Setoran modal pemilik,Modal & Investasi,Pemasukan,,Transfer Bank
1743.0,2024-10-23,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,5973288.0,Transfer Bank
1744.0,2025-06-11,Domain website,Software & Langganan,Pengeluaran,1975244.0,Transfer Bank
1745.0,2024-10-17,Pembayaran piutang pelanggan,Piutang,Pemasukan,10627216.0,Payment Gateway
1746.0,2024-05-29,Air kantor,Operasional Kantor,Pengeluaran,829951.0,Kartu Debit
1747.0,2025-06-04,Domain website,Software & Langganan,Pengeluaran,702667.0,E-Wallet
1748.0,2025-07-19,Sewa kantor,Operasional Kantor,Pengeluaran,5710403.0,Transfer Bank
1749.0,2024-08-31,Pembelian laptop,Peralatan & Aset,Pengeluaran,34527620.0,Transfer Bank
1750.0,2025-04-06,Gaji karyawan,Gaji & Karyawan,Pengeluaran,12797864.0,Transfer Bank
1751.0,2024-11-09,Pendapatan marketplace,Penjualan,Pemasukan,-1490488.0,E-Wallet
1752.0,2026-05-12,Pendapatan marketplace,Operasional Kantor,Pemasukan,1255483.0,Kartu Debit
1753.0,2026-03-01,Domain website,Software & Langganan,Pengeluaran,1265052.0,E-Wallet
1754.0,2025-08-10,Cetak brosur,Marketing & Promosi,Pengeluaran,4458887.0,E-Wallet
1755.0,2026-04-06,Penjualan jasa,Penjualan,Pemasukan,19870057.0,Transfer Bank
1756.0,2024-10-24,Pelunasan kredit usaha,Utang & Cicilan,Pengeluaran,34232352.0,Transfer Bank
1757.0,2026-01-30,DP dari pelanggan,Piutang,Pemasukan,11260694.0,QRIS
1758.0,2024-07-25,Biaya payment gateway,Biaya Bank,Pengeluaran,116379.0,QRIS
1759.0,2025-01-25,Event marketing,Marketing & Promosi,Pengeluaran,11858348.0,Kartu Debit
1760.0,2025-12-07,Pendapatan proyek,Penjualan,Pemasukan,21522768.0,Transfer Bank
1761.0,2025-11-09,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,-47279545.0,Transfer Bank
1762.0,2024-09-21,Pelunasan invoice,Piutang,Pemasukan,28714163.0,Transfer Bank
1763.0,2024-06-25,Refund pelanggan,Lain-lain,Pengeluaran,4918881.0,Tunai
1764.0,2026-01-11,Pembayaran utang supplier,Utang & Cicilan,Pengeluaran,38664272.0,Transfer Bank
1765.0,2025-08-25,Pelunasan invoice,Piutang,Pemasukan,9779071.0,Payment Gateway
1766.0,2025-09-30,DP dari pelanggan,Piutang,Pemasukan,10376458.0,Transfer Bank
1767.0,2024-12-25,Tambahan modal operasional,Modal & Investasi,Pemasukan,4464355.0,Transfer Bank
1768.0,2025-12-29,Cicilan pelanggan,Piutang,Pemasukan,2214468.0,Payment Gateway
1769.0,2025-10-20,Penjualan jasa,Penjualan,Pemasukan,20192677.0,Transfer Bank
1770.0,2024-08-30,Biaya payment gateway,Biaya Bank,Pengeluaran,532293.0,Kartu Debit
1771.0,2025-11-27,Pendapatan proyek,Penjualan,Pemasukan,24386571.0,E-Wallet
1772.0,2025-01-01,Pinjaman usaha,Modal & Investasi,Pemasukan,70418812.0,Transfer Bank
1773.0,2026-03-09,Investasi investor,Modal & Investasi,Pemasukan,135392527.0,Transfer Bank
1774.0,2026-04-14,Bunga pinjaman,Utang & Cicilan,Pengeluaran,1443757.0,Transfer Bank
1775.0,2024-12-13,Donasi perusahaan,Lain-lain,Pengeluaran,9193215.0,Tunai
1776.0,2024-09-08,Pendapatan proyek,Transportasi & Logistik,Pemasukan,2594137.0,E-Wallet
1777.0,2025-10-11,,Penjualan,Pemasukan,200377.0,Kartu Debit
1778.0,2025-11-22,Pendapatan toko offline,Penjualan,Pemasukan,849979.0,
1779.0,2025-05-22,Listrik kantor,Operasional Kantor,Pengeluaran,1212378.0,Transfer Bank
1780.0,2024-08-07,Pinjaman usaha,Modal & Investasi,Pemasukan,28569372.0,Transfer Bank
1781.0,2024-09-28,PPN,Pajak & Perizinan,Pengeluaran,12617332.0,Transfer Bank
1782.0,2024-10-25,Setoran modal pemilik,Modal & Investasi,Pemasukan,7433644.0,Transfer Bank
1783.0,2024-09-02,Sewa kendaraan,Transportasi & Logistik,Pengeluaran,1269851.0,Kartu Debit
1784.0,2025-06-21,Tambahan modal operasional,Modal & Investasi,Pemasukan,4747608.0,Transfer Bank
1785.0,2025-06-21,Pelunasan invoice,Piutang,Pemasukan,15361918.0,QRIS
1786.0,2024-09-08,Tambahan modal operasional,Modal & Investasi,Pemasukan,15767981.0,Transfer Bank
1787.0,2025-07-10,Pembelian bahan baku,Pembelian Stok,Pengeluaran,19778249.0,Tunai
1788.0,2025-10-20,Setoran modal pemilik,Modal & Investasi,Pemasukan,40504691.0,Transfer Bank
1789.0,2024-05-31,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,4502333.0,Transfer Bank
1790.0,2025-01-20,Pendapatan toko offline,Penjualan,Pemasukan,2465006.0,E-Wallet
1791.0,2024-08-25,THR,Gaji & Karyawan,Pengeluaran,1630852.0,Transfer Bank
1792.0,2024-11-16,Reimbursement karyawan,Modal & Investasi,Pengeluaran,1579798.0,Transfer Bank
1793.0,2025-07-04,Biaya tarik tunai,Biaya Bank,Pengeluaran,-36307.0,Kartu Debit
1794.0,2024-12-02,Penjualan produk,Penjualan,Pemasukan,871314.0,Payment Gateway
1795.0,2025-12-10,Pembelian barang dagang,Pembelian Stok,Pengeluaran,18739054.0,E-Wallet
1796.0,2024-08-10,Uang lembur,Gaji & Karyawan,Pengeluaran,1101479.0,Transfer Bank
1797.0,2024-07-10,Cloud storage bisnis,Software & Langganan,Pengeluaran,2788745.0,Kartu Kredit
1798.0,2025-02-16,Penjualan jasa,Penjualan,Pemasukan,12421072.0,QRIS
1799.0,2025-10-22,Cicilan pinjaman usaha,Utang & Cicilan,Pengeluaran,11240104.0,Transfer Bank
1800.0,2026-02-15,Tambahan modal operasional,Modal & Investasi,Pemasukan,14549697.0,Transfer Bank
1801.0,2026-04-23,THR,Gaji & Karyawan,Pengeluaran,,Transfer Bank
1802.0,2025-01-02,Pembelian barang dagang,Pembelian Stok,Pengeluaran,16199332.0,Kartu Debit
1803.0,2025-11-14,Pendapatan marketplace,Penjualan,Pemasukan,2469913.0,Transfer Bank
1804.0,2025-09-22,Pinjaman usaha,Modal & Investasi,Pemasukan,11290068.0,Transfer Bank
1805.0,2026-03-29,DP dari pelanggan,Piutang,Pemasukan,12683861.0,Transfer Bank
1806.0,2025-12-03,Pelunasan invoice,Piutang,Pemasukan,6678148.0,QRIS
1807.0,2024-12-22,Biaya transfer,Biaya Bank,Pengeluaran,27662.0,Payment Gateway
1808.0,2026-03-19,Langganan software akuntansi,Software & Langganan,Pengeluaran,1489539.0,Transfer Bank
1809.0,2024-07-13,Bunga pinjaman,Utang & Cicilan,Pengeluaran,1443512.0,Transfer Bank
1810.0,2025-02-24,Penjualan produk,Penjualan,Pemasukan,1644948.0,Transfer Bank
1811.0,2024-09-26,Ongkos kirim,Transportasi & Logistik,Pengeluaran,1198824.0,Transfer Bank
1812.0,2025-04-22,Restock produk,Pembelian Stok,Pengeluaran,9265445.0,Transfer Bank
1813.0,2025-08-01,Pinjaman usaha,Modal & Investasi,Pemasukan,56524169.0,Transfer Bank
1814.0,2025-07-21,Pembayaran piutang pelanggan,Piutang,Pemasukan,21039629.0,QRIS
1815.0,2025-10-30,Pinjaman usaha,Modal & Investasi,Pemasukan,59665327.0,Transfer Bank
1816.0,2024-10-05,Setoran modal pemilik,Modal & Investasi,Pemasukan,41293741.0,Transfer Bank
1817.0,2025-03-27,Kebersihan kantor,Operasional Kantor,Pengeluaran,273210.0,Kartu Kredit
1818.0,2024-12-14,Hosting website,Software & Langganan,Pengeluaran,1271143.0,Kartu Debit
1819.0,,Setoran modal pemilik,Modal & Investasi,Pemasukan,25838356.0,Transfer Bank
1820.0,2025-12-01,Pembayaran piutang pelanggan,Piutang,Pemasukan,26991974.0,QRIS
1821.0,2024-11-04,Penjualan produk,Penjualan,Pemasukan,471047.0,Payment Gateway
1822.0,2025-10-07,THR,Gaji & Karyawan,Pengeluaran,7606589.0,Transfer Bank
1823.0,2026-01-27,Pinjaman usaha,Modal & Investasi,Pemasukan,39493014.0,Transfer Bank
1824.0,2024-11-20,THR,Gaji & Karyawan,Pengeluaran,6093187.0,Transfer Bank
1825.0,2025-10-21,Pendapatan toko offline,Penjualan,Pemasukan,1329588.0,Transfer Bank
1826.0,2024-06-02,Pinjaman usaha,Modal & Investasi,Pemasukan,14116424.0,Transfer Bank
1827.0,2024-12-29,Internet kantor,Operasional Kantor,Pengeluaran,491710.0,Tunai
1828.0,2024-10-02,Perawatan aset,Peralatan & Aset,Pengeluaran,3534654.0,Kartu Debit
1829.0,2025-04-10,Event marketing,Marketing & Promosi,Pengeluaran,7198976.0,Kartu Kredit
1830.0,2024-11-13,PPh,Pajak & Perizinan,Pengeluaran,3724928.0,Transfer Bank
1831.0,2026-04-02,Investasi investor,Modal & Investasi,Pemasukan,,Transfer Bank
1832.0,2025-03-18,Selisih kas,Lain-lain,Pengeluaran,350528.0,Tunai
1833.0,2024-07-29,Pendapatan marketplace,Penjualan,Pemasukan,3354154.0,QRIS
1834.0,2024-12-28,Biaya tak terduga,Lain-lain,Pengeluaran,5201807.0,
1835.0,2026-05-13,Pembayaran piutang pelanggan,Piutang,Pemasukan,6974104.0,Transfer Bank
1836.0,2025-12-27,Biaya payment gateway,Biaya Bank,Pengeluaran,133478.0,Transfer Bank
1837.0,2025-02-04,Internet kantor,Operasional Kantor,Pengeluaran,385876.0,Kartu Kredit
1838.0,2025-12-08,Tambahan modal operasional,Modal & Investasi,Pemasukan,3339598.0,Transfer Bank
1839.0,2026-01-14,Pelunasan invoice,Piutang,Pemasukan,20932393.0,QRIS
1840.0,2025-05-29,Iklan online,Marketing & Promosi,Pengeluaran,2292134.0,Kartu Kredit
1841.0,2025-02-13,Cicilan pelanggan,Piutang,Pemasukan,936603.0,QRIS
1842.0,2025-03-01,Koreksi transaksi,Lain-lain,,138650.0,Transfer Bank
1843.0,2024-11-29,Biaya tarik tunai,Biaya Bank,Pengeluaran,41223.0,QRIS
1844.0,2024-11-06,Bonus karyawan,Gaji & Karyawan,Pengeluaran,5442550.0,Transfer Bank
1845.0,2025-03-07,Pembelian barang dagang,Pembelian Stok,Pengeluaran,1729089.0,Kartu Kredit
1846.0,2026-05-01,Biaya transfer,Biaya Bank,Pengeluaran,45552.0,Payment Gateway
1847.0,2025-02-18,DP dari pelanggan,Piutang,Pemasukan,,Payment Gateway
1848.0,2025-10-21,Pendapatan proyek,Penjualan,Pemasukan,1507470.0,QRIS
1849.0,2025-10-19,Pendapatan proyek,Penjualan,Pemasukan,22915816.0,Transfer Bank
1850.0,2024-06-29,Cicilan pelanggan,Piutang,Pemasukan,2156390.0,Transfer Bank
1851.0,2025-05-13,Penjualan jasa,Pembelian Stok,Pemasukan,17614368.0,QRIS
1852.0,2024-09-04,Pembayaran piutang pelanggan,Piutang,Pemasukan,15310935.0,QRIS
1853.0,2025-11-23,Tools desain,Software & Langganan,Pengeluaran,1779387.0,Kartu Debit
1854.0,2025-09-05,Penjualan jasa,Penjualan,Pemasukan,12443911.0,E-Wallet
1855.0,2025-02-23,Bayar pajak usaha,Pajak & Perizinan,Pengeluaran,20217737.0,Transfer Bank
1856.0,2025-11-04,Pendapatan marketplace,Penjualan,Pemasukan,2035859.0,Tunai
1857.0,2025-04-21,Koreksi transaksi,Lain-lain,Pengeluaran,360202.0,Transfer Bank
1858.0,2025-12-31,Pembelian furniture kantor,Peralatan & Aset,Pengeluaran,2944230.0,Kartu Debit
1859.0,2025-05-06,Biaya ekspedisi,Piutang,Pengeluaran,920754.0,Kartu Debit
1860.0,2026-04-05,Gaji karyawan,Gaji & Karyawan,Pengeluaran,9172562.0,Transfer Bank
1861.0,2025-05-09,Cetak brosur,Marketing & Promosi,Pengeluaran,505970.0,Transfer Bank
1862.0,2026-03-11,Air kantor,Operasional Kantor,Pengeluaran,460490.0,Transfer Bank
1863.0,2026-03-25,Pembelian bahan baku,Pembelian Stok,Pengeluaran,19280843.0,Kartu Kredit
1864.0,2025-09-06,Internet kantor,Operasional Kantor,Pengeluaran,1219202.0,Kartu Debit
1865.0,2025-05-22,Sewa kantor,Operasional Kantor,Pengeluaran,-3100077.0,Kartu Kredit
1866.0,2025-12-03,Tambahan modal operasional,Modal & Investasi,Pemasukan,15036756.0,Transfer Bank
1867.0,2025-02-10,Pembelian bahan baku,Pembelian Stok,Pengeluaran,16825743.0,Tunai
1868.0,2025-09-09,Cloud storage bisnis,Software & Langganan,Pengeluaran,764923.0,
1869.0,2025-11-25,DP dari pelanggan,Piutang,Pemasukan,9655399.0,Payment Gateway
1870.0,2026-04-07,Biaya admin bank,Biaya Bank,Pengeluaran,5698.0,E-Wallet
1871.0,2025-01-06,Biaya tarik tunai,Biaya Bank,Pengeluaran,46344.0,QRIS
